date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
01/20/20 12:08:10 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:10 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:11 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:11 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:11 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:11 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:11 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:11 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:12 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:12 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:12 AM,11.3199997,2.61199999,7.10699987,2.5940001,3.74600005,-0.548,13.1549997
01/20/20 12:08:12 AM,10.9849997,3.08100009,10.1630001,3.58899999,1.097,-1.1569999,8.51200008
01/20/20 12:08:12 AM,10.9180002,2.41100001,9.34599972,3.09200001,1.005,-1.1569999,9.07499981
01/20/20 12:08:12 AM,11.2530003,2.94700003,9.91399956,3.48200011,0.94400001,-1.188,8.65299988
01/20/20 12:08:13 AM,10.5159998,2.41100001,9.63000011,3.19799995,0.97500002,-1.188,8.79300022
01/20/20 12:08:13 AM,10.1140003,1.60800004,8.81299973,2.4519999,1.005,-1.097,8.86400032
01/20/20 12:08:13 AM,10.3149996,2.14299989,9.06099987,2.63000011,1.24899995,-1.1569999,9.21500015
01/20/20 12:08:13 AM,10.9849997,1.74100006,8.77700043,1.91900003,1.67499995,-1.127,9.77799988
01/20/20 12:08:13 AM,8.70699978,0.46900001,5.61499977,0.74599999,2.46700001,-0.975,10.2709999
01/20/20 12:08:13 AM,8.10499954,0.40200001,5.32999992,1.13699996,2.22399998,-0.701,9.98900032
01/20/20 12:08:14 AM,6.36299992,-0.201,4.05100012,0.426,2.16300011,-0.579,10.1300001
01/20/20 12:08:14 AM,7.43499994,0.93800002,4.33500004,0.995,2.55900002,-0.518,10.4110003
01/20/20 12:08:14 AM,7.97100019,0.93800002,4.47700024,0.74599999,3.07599998,-0.518,10.2709999
01/20/20 12:08:14 AM,5.89400005,0.46900001,3.30500007,0.63999999,2.19300008,-0.731,10.9040003
01/20/20 12:08:14 AM,5.82700014,0.67000002,3.30500007,0.78200001,2.00999999,-0.701,11.6780005
01/20/20 12:08:14 AM,4.68900013,0.60299999,2.91400003,0.85299999,1.70599997,-0.731,12.3109999
01/20/20 12:08:15 AM,5.3579998,-0.268,3.23399997,0.31999999,1.64499998,-0.822,12.8030005
01/20/20 12:08:15 AM,5.02299976,-0.402,3.12700009,0.071,1.79700005,-0.853,12.8030005
01/20/20 12:08:15 AM,6.69799995,-0.67,4.08699989,-0.107,2.58899999,-0.914,12.3109999
01/20/20 12:08:15 AM,7.50199986,-0.067,4.86800003,0.56900001,2.68000007,-0.975,11.7480001
01/20/20 12:08:15 AM,6.83199978,-0.201,4.47700024,0.49700001,2.4059999,-1.066,11.7480001
01/20/20 12:08:15 AM,5.89400005,-0.201,3.76699996,0.391,2.102,-0.975,12.592
01/20/20 12:08:16 AM,5.62599993,0.067,3.76699996,0.95899999,1.70599997,-1.005,11.8179998
01/20/20 12:08:16 AM,4.62200022,0,3.55299997,0.81699997,1.40100002,-1.066,11.6780005
01/20/20 12:08:16 AM,5.42500019,0.80400002,4.40600014,0.85299999,1.49199998,-0.853,11.7480001
01/20/20 12:08:16 AM,6.89900017,1.07200003,6.11199999,1.74100006,1.27900004,-1.066,11.6070004
01/20/20 12:08:16 AM,6.16200018,0.60299999,4.90399981,1.27900004,1.12699997,-1.127,11.2559996
01/20/20 12:08:16 AM,6.49700022,0.87099999,5.08199978,1.13699996,1.03600001,-1.127,11.3260002
01/20/20 12:08:17 AM,6.69799995,0.93800002,5.1880002,1.63499999,1.005,-1.1569999,11.3959999
01/20/20 12:08:17 AM,5.62599993,0.80400002,4.83300018,1.99000001,1.03600001,-1.127,10.9040003
01/20/20 12:08:17 AM,7.63600016,1.07200003,5.75699997,1.528,1.37100005,-1.097,11.1850004
01/20/20 12:08:17 AM,8.10499954,0.80400002,5.61499977,1.17299998,1.82799995,-1.066,11.9589996
01/20/20 12:08:17 AM,8.43900013,0.60299999,5.75699997,1.70599997,2.43700004,-0.944,11.6780005
01/20/20 12:08:17 AM,7.56899977,1.80799997,5.47200012,1.99000001,2.22399998,-0.853,11.467
01/20/20 12:08:18 AM,7.36800003,1.54100001,5.86299992,2.0250001,2.102,-0.761,11.6780005
01/20/20 12:08:18 AM,7.56899977,1.13900006,5.6500001,1.45700002,2.102,-0.731,13.085
01/20/20 12:08:18 AM,9.04199982,1.60800004,5.93400002,1.421,2.68000007,-0.701,14.3509998
01/20/20 12:08:18 AM,5.62599993,-0.067,3.66000009,0.74599999,1.949,-0.944,13.507
01/20/20 12:08:18 AM,5.69299984,0.93800002,4.37099981,1.528,1.76699996,-0.853,15.4759998
01/20/20 12:08:18 AM,6.09499979,1.07200003,4.33500004,1.70599997,1.64499998,-0.761,17.0240002
01/20/20 12:08:19 AM,6.42999983,1.07200003,4.05100012,1.13699996,1.64499998,-0.761,16.1800003
01/20/20 12:08:19 AM,6.22900009,0.26800001,4.40600014,0.78200001,1.85800004,-0.731,17.868
01/20/20 12:08:19 AM,7.76999998,0.067,5.1880002,0.56900001,2.55900002,-0.853,18.5720005
01/20/20 12:08:19 AM,7.0999999,0,4.58400011,0.81699997,2.46700001,-1.005,15.5469999
01/20/20 12:08:19 AM,6.96600008,0.067,4.44199991,0.78200001,2.55900002,-0.914,15.125
01/20/20 12:08:19 AM,6.63100004,0.20100001,4.01499987,0.88800001,2.43700004,-0.883,15.4060001
01/20/20 12:08:20 AM,7.56899977,-0.134,5.75699997,1.102,1.85800004,-0.975,13.7880001
01/20/20 12:08:20 AM,9.77900028,2.6789999,8.84799957,3.05599999,1.523,-1.066,15.0539999
01/20/20 12:08:20 AM,11.5880003,3.68400002,10.0559998,4.01499987,1.64499998,-0.975,14.3509998
01/20/20 12:08:20 AM,16.2759991,5.3579998,12.4020004,5.22399998,3.99000001,-0.457,14.9840002
01/20/20 12:08:20 AM,14.9370003,4.62200022,11.2650003,4.61999989,3.9289999,-0.487,14.0690002
01/20/20 12:08:20 AM,15.7399998,5.76000023,12.1890001,5.579,3.83800006,-0.457,15.5469999
01/20/20 12:08:21 AM,14.8030005,4.21999979,11.9040003,4.65500021,3.77699995,-0.457,15.0539999
01/20/20 12:08:21 AM,16.0750008,4.82299995,11.8690004,4.72599983,3.71600008,-0.579,15.5469999
01/20/20 12:08:21 AM,14.5349998,4.08599997,10.3760004,3.80200005,3.9289999,-0.579,16.1800003
01/20/20 12:08:21 AM,16.6779995,4.01900005,12.224,3.83800006,4.53800011,-0.487,16.25
01/20/20 12:08:21 AM,17.0799999,3.9519999,11.4420004,3.625,5.14799976,-0.274,15.8280001
01/20/20 12:08:21 AM,11.3199997,2.6789999,7.88899994,2.13199997,2.61899996,-0.244,18.0090008
01/20/20 12:08:22 AM,7.76999998,0.87099999,5.046,0.74599999,2.52800012,-0.487,17.868
01/20/20 12:08:22 AM,7.70300007,1.875,5.5079999,1.88300002,2.43700004,-0.518,18.7119999
01/20/20 12:08:22 AM,8.37199974,1.54100001,5.40100002,0.995,2.86299992,-0.731,18.2900009
01/20/20 12:08:22 AM,6.296,0.46900001,3.55299997,0.63999999,2.16300011,-0.761,18.2900009
01/20/20 12:08:22 AM,5.62599993,1.07200003,3.98000002,1.38600004,1.76699996,-0.853,21.3850002
01/20/20 12:08:22 AM,6.49700022,1.34000003,4.05100012,1.84800005,1.949,-0.64,21.3850002
01/20/20 12:08:23 AM,5.69299984,1.005,3.90899992,0.81699997,1.79700005,-0.701,19.6270008
01/20/20 12:08:23 AM,6.09499979,0.33500001,4.47700024,0.85299999,1.98000002,-0.731,20.1900005
01/20/20 12:08:23 AM,7.56899977,0.067,5.08199978,0.78200001,2.49799991,-0.914,20.6819992
01/20/20 12:08:23 AM,7.43499994,0,4.93900013,0.63999999,2.55900002,-0.944,17.9379997
01/20/20 12:08:23 AM,7.16699982,0.20100001,4.69099998,0.92400002,2.31500006,-1.005,17.5869999
01/20/20 12:08:23 AM,6.36299992,0,4.08699989,0.78200001,2.22399998,-1.005,16.9540005
01/20/20 12:08:24 AM,5.55900002,-0.335,4.08699989,0.107,1.79700005,-1.005,16.743
01/20/20 12:08:24 AM,8.50599957,1.34000003,6.68100023,1.66999996,1.58399999,-1.005,16.3209991
01/20/20 12:08:24 AM,10.9180002,3.08100009,9.70100021,3.48200011,1.523,-0.975,16.3910007
01/20/20 12:08:24 AM,11.9219999,3.08100009,10.5889997,3.94400001,1.55299997,-0.944,16.8129997
01/20/20 12:08:24 AM,10.9180002,3.08100009,9.45199966,2.9849999,1.40100002,-1.005,15.8979998
01/20/20 12:08:24 AM,11.1859999,3.68400002,10.7320004,3.66000009,1.34000003,-1.005,16.3209991
01/20/20 12:08:25 AM,11.7209997,3.34899998,10.5539999,3.83800006,1.27900004,-1.036,15.7580004
01/20/20 12:08:25 AM,11.5880003,3.28200006,10.2700005,3.76699996,1.37100005,-0.975,15.4759998
01/20/20 12:08:25 AM,10.9849997,2.41100001,9.52299976,3.05599999,1.523,-1.005,15.1949997
01/20/20 12:08:25 AM,11.1190004,1.67400002,8.70600033,2.66499996,2.13199997,-1.036,15.7580004
01/20/20 12:08:25 AM,13.5299997,3.81800008,11.158,3.625,2.61899996,-0.822,15.4759998
01/20/20 12:08:25 AM,10.717,2.21000004,7.74700022,2.30999994,2.55900002,-0.64,15.4759998
01/20/20 12:08:26 AM,10.717,3.01399994,8.13799953,3.12700009,2.61899996,-0.609,17.7269993
01/20/20 12:08:26 AM,8.17199993,1.005,5.579,1.20799994,2.61899996,-0.426,17.5160007
01/20/20 12:08:26 AM,8.70699978,1.74100006,5.6500001,1.63499999,3.046,-0.518,18.5720005
01/20/20 12:08:26 AM,5.76000023,0.40200001,3.41100001,0.56900001,2.22399998,-0.792,18.5720005
01/20/20 12:08:26 AM,6.69799995,1.34000003,3.98000002,1.17299998,2.0710001,-0.609,20.4710007
01/20/20 12:08:26 AM,6.02799988,1.54100001,4.33500004,1.27900004,2.13199997,-0.487,21.948
01/20/20 12:08:27 AM,6.22900009,1.005,4.19299984,1.528,2.00999999,-0.609,19.9790001
01/20/20 12:08:27 AM,6.56400013,1.005,4.51300001,1.31500006,2.04099989,-0.64,20.823
01/20/20 12:08:27 AM,7.76999998,0.40200001,5.22399998,0.78200001,2.77200007,-0.609,21.948
01/20/20 12:08:27 AM,7.50199986,0.134,4.58400011,0.49700001,2.95499992,-0.701,20.2600002
01/20/20 12:08:27 AM,7.03299999,-0.201,4.51300001,0.31999999,2.6500001,-0.822,18.5009995
01/20/20 12:08:27 AM,6.16200018,-0.402,4.01499987,0.213,2.19300008,-0.944,18.9230003
01/20/20 12:08:28 AM,5.42500019,-0.469,3.44700003,0.213,1.91900003,-1.005,18.9230003
01/20/20 12:08:28 AM,7.30100012,0.93800002,5.4369998,2.06100011,1.64499998,-1.005,19.0639992
01/20/20 12:08:28 AM,8.90799999,1.60800004,7.28499985,2.20300007,1.67499995,-0.914,17.7980003
01/20/20 12:08:28 AM,12.4580002,3.34899998,8.42199993,3.23399997,3.99000001,-0.366,17.6569996
01/20/20 12:08:28 AM,12.4580002,3.48300004,8.49300003,3.12700009,3.83800006,-0.457,17.3050003
01/20/20 12:08:28 AM,11.9890003,3.68400002,9.16800022,3.58899999,3.68600011,-0.518,18.5009995
01/20/20 12:08:29 AM,12.592,3.41599989,9.34599972,3.625,3.50300002,-0.64,18.5720005
01/20/20 12:08:29 AM,12.3909998,3.28200006,8.20899963,3.48200011,3.5940001,-0.579,16.9540005
01/20/20 12:08:29 AM,12.1899996,3.01399994,8.42199993,2.9849999,3.80699992,-0.64,16.9540005
01/20/20 12:08:29 AM,13.1949997,3.28200006,8.42199993,2.5940001,4.35599995,-0.487,17.7269993
01/20/20 12:08:29 AM,13.4630003,3.21499991,10.8380003,3.80200005,2.55900002,-0.914,18.2199993
01/20/20 12:08:29 AM,8.90799999,2.14299989,5.89900017,1.91900003,2.16300011,-0.761,18.9230003
01/20/20 12:08:30 AM,7.16699982,1.40699995,4.54799986,1.35000002,2.37599993,-0.701,18.8530006
01/20/20 12:08:30 AM,7.70300007,1.875,5.046,1.20799994,2.58899999,-0.426,18.4309998
01/20/20 12:08:30 AM,8.37199974,1.13900006,5.40100002,1.20799994,2.92400002,-0.579,18.2199993
01/20/20 12:08:30 AM,6.22900009,0.53600001,3.87299991,0.74599999,2.34500003,-0.579,18.8530006
01/20/20 12:08:30 AM,6.89900017,1.34000003,4.65500021,1.528,1.82799995,-0.731,22.0890007
01/20/20 12:08:30 AM,6.09499979,0.93800002,4.61999989,1.49199998,1.82799995,-0.701,24.2700005
01/20/20 12:08:31 AM,6.22900009,1.67400002,4.37099981,1.81200004,2.00999999,-0.67,22.3700008
01/20/20 12:08:31 AM,6.36299992,1.20599997,4.30000019,1.81200004,2.04099989,-0.64,23.4960003
01/20/20 12:08:31 AM,8.10499954,1.005,4.86800003,1.24399996,2.68000007,-0.761,22.9330006
01/20/20 12:08:31 AM,7.50199986,0.40200001,4.86800003,1.102,2.68000007,-0.883,20.1900005
01/20/20 12:08:31 AM,6.96600008,0.134,4.44199991,0.85299999,2.46700001,-0.883,19.2749996
01/20/20 12:08:31 AM,6.09499979,0.20100001,4.01499987,0.81699997,2.16300011,-0.853,19.9790001
01/20/20 12:08:32 AM,5.4920001,-0.67,4.44199991,-0.213,1.82799995,-0.944,19.4160004
01/20/20 12:08:32 AM,8.90799999,1.80799997,6.8579998,2.09699988,1.523,-1.005,19.2749996
01/20/20 12:08:32 AM,10.0469999,2.14299989,8.10200024,2.70099998,1.49199998,-0.975,19.1340008
01/20/20 12:08:32 AM,9.91300011,3.21499991,8.63500023,3.87299991,1.40100002,-0.975,19.1340008
01/20/20 12:08:32 AM,7.76999998,2.21000004,6.64499998,2.94899988,1.097,-1.127,19.2749996
01/20/20 12:08:32 AM,8.77400017,2.81299996,7.78200006,3.48200011,1.03600001,-1.127,19.0639992
01/20/20 12:08:33 AM,8.77400017,1.875,7.85300016,3.12700009,1.005,-1.127,18.6420002
01/20/20 12:08:33 AM,9.24300003,2.3440001,7.96000004,2.77200007,1.097,-1.097,18.5009995
01/20/20 12:08:33 AM,8.43900013,1.54100001,6.68100023,2.55900002,1.30999994,-1.127,18.6420002
01/20/20 12:08:33 AM,9.64500046,1.67400002,7.46199989,2.34500003,1.79700005,-1.097,17.6569996
01/20/20 12:08:33 AM,10.9180002,2.21000004,7.92399979,2.41599989,2.43700004,-0.914,15.9689999
01/20/20 12:08:33 AM,8.17199993,1.60800004,6.25400019,1.66999996,2.52800012,-0.609,16.6720009
01/20/20 12:08:34 AM,6.49700022,1.005,4.19299984,1.06599998,2.16300011,-0.64,17.1650009
01/20/20 12:08:34 AM,7.23400021,0.93800002,4.61999989,0.995,2.22399998,-0.731,17.4459991
01/20/20 12:08:34 AM,7.23400021,0.93800002,4.58400011,0.88800001,2.83299994,-0.822,18.0090008
01/20/20 12:08:34 AM,5.4920001,0.20100001,2.91400003,0.53299999,2.04099989,-0.853,18.2199993
01/20/20 12:08:34 AM,5.09000015,0.67000002,3.44700003,0.92400002,1.79700005,-0.701,19.9790001
01/20/20 12:08:34 AM,5.89400005,0.80400002,3.44700003,1.102,1.76699996,-0.761,20.1900005
01/20/20 12:08:35 AM,5.69299984,0.80400002,4.01499987,0.85299999,1.523,-0.944,19.6970005
01/20/20 12:08:35 AM,5.4920001,0.46900001,3.58899999,1.27900004,1.79700005,-0.853,20.4009991
01/20/20 12:08:35 AM,6.89900017,0.40200001,4.51300001,0.81699997,2.6500001,-0.761,20.3299999
01/20/20 12:08:35 AM,7.16699982,0.134,4.54799986,0.78200001,2.58899999,-0.883,19.0639992
01/20/20 12:08:35 AM,6.76499987,0.067,4.40600014,0.78200001,2.34500003,-1.036,17.5160007
01/20/20 12:08:35 AM,5.76000023,-0.067,3.66000009,0.60399997,2.102,-0.944,16.9540005
01/20/20 12:08:36 AM,6.42999983,-0.402,5.046,1.03100002,1.64499998,-1.036,16.6720009
01/20/20 12:08:36 AM,9.37699986,1.34000003,8.10200024,2.55900002,1.34000003,-1.036,16.6720009
01/20/20 12:08:36 AM,9.77900028,1.67400002,8.13799953,2.09699988,1.37100005,-1.066,16.1800003
01/20/20 12:08:36 AM,14.2670002,3.6170001,10.4469995,3.19799995,3.77699995,-0.518,15.4060001
01/20/20 12:08:36 AM,14.1330004,3.6170001,10.5539999,3.30500007,3.68600011,-0.548,15.1949997
01/20/20 12:08:36 AM,11.3199997,3.01399994,8.06599998,3.01999998,3.625,-0.518,14.9139996
01/20/20 12:08:37 AM,13.4630003,3.54999995,9.77200031,2.94899988,3.53299999,-0.579,15.125
01/20/20 12:08:37 AM,13.9989996,3.88499999,10.5179996,3.90899992,3.53299999,-0.579,15.4759998
01/20/20 12:08:37 AM,12.9940004,3.01399994,9.06099987,2.523,3.83800006,-0.548,16.0389996
01/20/20 12:08:37 AM,13.7980003,2.88000011,9.80799961,3.19799995,4.35599995,-0.426,16.3209991
01/20/20 12:08:37 AM,15.6730003,3.41599989,10.9799995,3.44700003,4.75199986,-0.366,16.25
01/20/20 12:08:37 AM,12.592,2.74600005,10.5179996,3.23399997,2.19300008,-0.731,16.743
01/20/20 12:08:38 AM,7.76999998,1.20599997,5.29500008,1.45700002,1.82799995,-0.853,17.2350006
01/20/20 12:08:38 AM,7.56899977,1.47399998,6.00500011,1.81200004,2.102,-0.761,16.9540005
01/20/20 12:08:38 AM,8.17199993,1.40699995,5.54300022,1.88300002,2.52800012,-0.914,16.8829994
01/20/20 12:08:38 AM,6.22900009,0.53600001,3.6960001,0.74599999,1.82799995,-0.975,14.4910002
01/20/20 12:08:38 AM,5.76000023,0.93800002,4.26399994,0.88800001,1.73599994,-0.822,12.8030005
01/20/20 12:08:38 AM,6.49700022,1.005,4.72599983,1.38600004,1.49199998,-0.944,12.1000004
01/20/20 12:08:39 AM,6.69799995,1.005,4.86800003,1.74100006,1.49199998,-0.975,11.467
01/20/20 12:08:39 AM,6.56400013,0.67000002,4.90399981,1.45700002,1.67499995,-1.066,9.42599964
01/20/20 12:08:39 AM,8.10499954,0.60299999,5.5079999,1.24399996,2.52800012,-1.066,8.51200008
01/20/20 12:08:39 AM,6.76499987,-0.067,4.51300001,0.71100003,2.25399995,-1.097,8.93400002
01/20/20 12:08:39 AM,6.09499979,0,4.08699989,0.85299999,1.98000002,-1.097,9.42599964
01/20/20 12:08:39 AM,5.3579998,-0.067,3.58899999,0.78200001,1.70599997,-1.097,12.0290003
01/20/20 12:08:40 AM,4.35400009,-0.402,3.44700003,0.67500001,1.34000003,-1.1569999,11.3260002
01/20/20 12:08:40 AM,6.76499987,1.005,5.5079999,1.74100006,1.24899995,-1.097,12.7329998
01/20/20 12:08:40 AM,9.51099968,1.60800004,7.67600012,1.74100006,1.24899995,-1.1569999,9.70800018
01/20/20 12:08:40 AM,10.6499996,2.47799993,9.06099987,3.12700009,1.27900004,-1.066,10.2709999
01/20/20 12:08:40 AM,7.16699982,1.94200003,6.14799976,1.63499999,1.15699995,-1.066,10.0600004
01/20/20 12:08:40 AM,8.17199993,1.273,6.71600008,2.30999994,1.18799996,-1.097,9.77799988
01/20/20 12:08:41 AM,10.0469999,2.14299989,8.88399982,3.09200001,1.12699997,-1.097,7.73799992
01/20/20 12:08:41 AM,9.44400024,1.60800004,8.38599968,2.4519999,1.15699995,-1.097,8.65299988
01/20/20 12:08:41 AM,8.03800011,0.80400002,6.04099989,1.20799994,1.49199998,-1.005,8.58199978
01/20/20 12:08:41 AM,10.9180002,2.00900006,8.74199963,2.27399993,1.85800004,-0.975,6.82399988
01/20/20 12:08:41 AM,10.9180002,1.60800004,8.70600033,2.23900008,2.55900002,-0.975,8.30099964
01/20/20 12:08:41 AM,10.0469999,2.14299989,8.20899963,2.523,2.52800012,-0.64,8.86400032
01/20/20 12:08:42 AM,7.43499994,0.80400002,4.9749999,1.06599998,2.31500006,-0.609,8.86400032
01/20/20 12:08:42 AM,8.90799999,1.80799997,6.14799976,1.70599997,2.74099994,-0.518,8.79300022
01/20/20 12:08:42 AM,8.90799999,1.80799997,6.07600021,1.59899998,3.10700011,-0.579,10.8330002
01/20/20 12:08:42 AM,6.09499979,0.73699999,4.44199991,1.06599998,2.19300008,-0.761,11.1149998
01/20/20 12:08:42 AM,6.09499979,1.13900006,4.19299984,1.27900004,2.04099989,-0.731,11.467
01/20/20 12:08:42 AM,7.16699982,1.47399998,5.046,1.84800005,2.04099989,-0.609,11.7480001
01/20/20 12:08:43 AM,7.0999999,1.34000003,5.08199978,1.70599997,2.04099989,-0.579,11.6780005
01/20/20 12:08:43 AM,6.96600008,1.20599997,4.54799986,1.528,2.28399992,-0.609,11.5369997
01/20/20 12:08:43 AM,8.37199974,1.005,5.54300022,1.528,2.95499992,-0.67,12.1700001
01/20/20 12:08:43 AM,7.90399981,0.46900001,5.046,1.13699996,2.89400005,-0.853,11.3260002
01/20/20 12:08:43 AM,7.23400021,0.20100001,4.83300018,0.995,2.43700004,-1.005,10.3409996
01/20/20 12:08:43 AM,6.296,0,4.15799999,0.85299999,2.102,-1.066,9.84899998
01/20/20 12:08:44 AM,5.62599993,-0.067,3.625,0.142,1.73599994,-1.097,8.58199978
01/20/20 12:08:44 AM,5.55900002,0.134,3.98000002,0.85299999,1.523,-1.097,8.93400002
01/20/20 12:08:44 AM,7.90399981,0.46900001,6.32499981,1.91900003,0.82200003,-1.3710001,8.15999985
01/20/20 12:08:44 AM,10.9849997,2.14299989,7.92399979,2.80699992,3.28999996,-0.975,8.15999985
01/20/20 12:08:44 AM,8.17199993,1.07200003,4.44199991,1.17299998,3.13700008,-1.036,7.87900019
01/20/20 12:08:44 AM,6.69799995,0.53600001,3.87299991,0.81699997,3.10700011,-0.975,7.59700012
01/20/20 12:08:45 AM,7.23400021,0.80400002,3.73099995,1.13699996,3.10700011,-1.036,8.23099995
01/20/20 12:08:45 AM,7.90399981,1.34000003,4.26399994,0.67500001,3.10700011,-0.975,7.87900019
01/20/20 12:08:45 AM,8.37199974,0.93800002,4.9749999,1.35000002,3.3499999,-0.853,7.94899988
01/20/20 12:08:45 AM,9.17599964,0.67000002,5.36600018,0.995,3.53299999,-0.883,7.31599998
01/20/20 12:08:45 AM,9.24300003,1.005,5.47200012,0.67500001,3.9289999,-0.761,7.45699978
01/20/20 12:08:45 AM,5.55900002,0.53600001,4.01499987,0.88800001,1.40100002,-1.066,7.45699978
01/20/20 12:08:46 AM,6.96600008,0.87099999,5.046,1.45700002,1.27900004,-1.1569999,9.14500046
01/20/20 12:08:46 AM,6.02799988,0.60299999,4.86800003,1.45700002,1.37100005,-1.127,9.42599964
01/20/20 12:08:46 AM,6.76499987,0.53600001,4.47700024,0.63999999,1.76699996,-1.1569999,10.1999998
01/20/20 12:08:46 AM,4.95699978,-0.938,3.33999991,0.142,1.06599998,-1.34,9.91899967
01/20/20 12:08:46 AM,7.16699982,1.13900006,5.08199978,1.74100006,1.88800001,-0.792,9.98900032
01/20/20 12:08:46 AM,7.76999998,2.47799993,5.61499977,3.30500007,1.79700005,-0.853,10.4820004
01/20/20 12:08:47 AM,7.03299999,1.67400002,5.22399998,1.99000001,1.67499995,-0.975,11.1850004
01/20/20 12:08:47 AM,8.10499954,2.14299989,6.14799976,2.66499996,2.102,-0.883,12.1000004
01/20/20 12:08:47 AM,9.77900028,2.3440001,6.39599991,2.34500003,3.22900009,-0.548,12.2399998
01/20/20 12:08:47 AM,8.30599976,1.20599997,5.4369998,2.0250001,2.83299994,-0.944,12.9440002
01/20/20 12:08:47 AM,7.83699989,1.20599997,5.32999992,1.99000001,2.43700004,-1.066,12.5220003
01/20/20 12:08:47 AM,7.23400021,1.54100001,5.29500008,2.48699999,2.16300011,-1.097,12.592
01/20/20 12:08:48 AM,7.56899977,0.26800001,5.96999979,1.421,1.82799995,-1.127,12.1000004
01/20/20 12:08:48 AM,11.052,1.40699995,9.09700012,2.63000011,1.43200004,-1.097,12.4510002
01/20/20 12:08:48 AM,10.7840004,2.27699995,9.27499962,2.20300007,1.49199998,-1.066,11.7480001
01/20/20 12:08:48 AM,12.3240004,3.34899998,11.4420004,3.76699996,1.40100002,-1.066,12.5220003
01/20/20 12:08:48 AM,12.3909998,3.01399994,10.5889997,3.625,1.27900004,-1.066,12.3809996
01/20/20 12:08:48 AM,12.4580002,3.48300004,10.8380003,3.98000002,1.12699997,-1.127,13.085
01/20/20 12:08:49 AM,10.5159998,2.21000004,9.70100021,2.80699992,1.06599998,-1.188,12.8739996
01/20/20 12:08:49 AM,11.1859999,2.81299996,10.092,3.19799995,1.15699995,-1.1569999,12.9440002
01/20/20 12:08:49 AM,11.6549997,2.6789999,9.70100021,3.26900005,1.43200004,-1.127,14.4910002
01/20/20 12:08:49 AM,13.3959999,2.21000004,11.3360004,3.44700003,1.98000002,-1.066,14.2799997
01/20/20 12:08:49 AM,13.7309999,2.74600005,10.8030005,3.05599999,2.58899999,-0.944,14.7729998
01/20/20 12:08:49 AM,10.5830002,3.34899998,8.49300003,3.44700003,2.58899999,-0.64,14.4910002
01/20/20 12:08:50 AM,9.57800007,2.94700003,7.0710001,3.09200001,2.31500006,-0.67,14.2799997
01/20/20 12:08:50 AM,8.03800011,2.47799993,5.89900017,2.06100011,2.37599993,-0.64,12.2399998
01/20/20 12:08:50 AM,8.97500038,2.07599998,6.32499981,2.41599989,2.83299994,-0.731,12.0290003
01/20/20 12:08:50 AM,6.69799995,1.20599997,4.01499987,1.954,2.102,-0.883,11.6780005
01/20/20 12:08:50 AM,8.03800011,2.94700003,5.579,2.94899988,2.31500006,-0.518,13.3660002
01/20/20 12:08:50 AM,8.23900032,2.47799993,5.79199982,3.23399997,2.102,-0.579,12.592
01/20/20 12:08:51 AM,6.49700022,2.21000004,4.72599983,2.91400003,1.76699996,-0.579,11.2559996
01/20/20 12:08:51 AM,7.0999999,2.81299996,4.69099998,2.73600006,2.52800012,-0.305,11.5369997
01/20/20 12:08:51 AM,9.31000042,2.27699995,5.75699997,2.13199997,3.41100001,-0.183,10.9040003
01/20/20 12:08:51 AM,8.43900013,1.47399998,5.47200012,1.91900003,3.046,-0.731,10.9040003
01/20/20 12:08:51 AM,7.50199986,0.93800002,4.79699993,1.59899998,2.58899999,-0.975,11.3260002
01/20/20 12:08:51 AM,6.76499987,1.07200003,4.40600014,1.77699995,2.31500006,-0.975,11.7480001
01/20/20 12:08:52 AM,6.22900009,-0.469,4.26399994,0.78200001,1.88800001,-1.036,12.5220003
01/20/20 12:08:52 AM,7.30100012,1.60800004,6.18300009,2.23900008,1.55299997,-1.066,12.592
01/20/20 12:08:52 AM,9.97999954,1.005,8.49300003,1.63499999,1.49199998,-1.005,12.3809996
01/20/20 12:08:52 AM,14.5349998,3.01399994,10.6610003,3.01999998,3.9289999,-0.579,13.085
01/20/20 12:08:52 AM,15.7399998,2.81299996,11.3710003,3.12700009,3.74600005,-0.579,13.2959995
01/20/20 12:08:52 AM,14.2670002,2.21000004,10.6610003,2.27399993,3.71600008,-0.64,13.4359999
